date,open,high,low,close,volume
2027-02-26,141.8393,142.1753,141.7022,141.7081,194997
2027-02-27,142.0697,142.0301,141.3169,142.0075,653488
2027-02-28,142.3492,142.4884,142.0879,142.3417,936480
2027-03-01,141.9127,142.4774,141.4322,141.9746,746558
2027-03-02,141.8846,142.1838,141.6961,142.0156,565240
2027-03-03,142.2328,142.3643,141.9621,142.2442,595115
2027-03-04,142.8862,143.0448,142.8399,142.9721,501810
2027-03-05,143.2442,143.4694,142.8822,143.3244,885668
2027-03-06,143.5772,143.7275,143.7183,143.7189,528285
2027-03-07,143.7858,143.9755,143.392,143.7608,539310
2027-03-08,144.4284,144.4794,144.4035,144.4661,594568
2027-03-09,144.7244,145.3717,144.362,144.6709,266424
2027-03-10,144.2861,144.3691,144.0397,144.2404,940811
2027-03-11,144.965,144.9786,144.8509,144.9421,460246
2027-03-12,145.557,145.3919,145.0122,145.291,667358
2027-03-13,145.1519,145.1354,144.8361,145.0695,542610
2027-03-14,144.7037,145.2598,144.8074,144.8298,626638
2027-03-15,145.0239,145.5568,144.9135,144.978,715362
2027-03-16,145.2042,145.2405,144.7824,145.2096,764691
2027-03-17,145.1741,145.352,145.1894,145.3083,458353
2027-03-18,145.3218,145.7536,145.3494,145.4639,372703
2027-03-19,146.3592,146.3211,146.0978,146.3139,477877
2027-03-20,146.9194,147.2658,146.6155,146.8497,310383
2027-03-21,146.8404,147.2558,146.7816,146.945,896110
2027-03-22,147.5127,147.672,147.2314,147.4157,666212
2027-03-23,146.9279,147.0633,146.6483,146.8994,483465
2027-03-24,147.2179,147.2059,146.7012,147.0984,692489
2027-03-25,148.112,148.4381,147.7633,148.003,296428
2027-03-26,147.8781,147.9543,147.7882,147.894,736913
2027-03-27,147.6337,147.5409,147.4139,147.4702,347771
2027-03-28,147.0317,147.4588,146.8391,147.1441,244201
2027-03-29,146.8383,146.6921,146.329,146.5993,603119
2027-03-30,146.1191,146.6906,146.0227,146.2069,385825
2027-03-31,146.0169,146.3809,145.5117,146.0217,170781
2027-04-01,145.2622,145.4558,144.4543,145.3189,682001
2027-04-02,145.289,145.8652,145.0642,145.3267,344451
2027-04-03,146.0702,146.1935,145.3651,145.7778,920594
2027-04-04,145.2777,145.7318,144.9466,145.324,475192
2027-04-05,146.1687,146.4935,145.868,146.0836,403932
2027-04-06,146.3155,146.7918,146.2267,146.339,548772
2027-04-07,146.9479,146.9689,146.7148,146.8543,151227
2027-04-08,146.471,146.5736,146.1253,146.5254,987632
2027-04-09,146.9783,147.4371,146.668,146.9526,309345
2027-04-10,146.4695,146.8101,146.1123,146.4067,702638
2027-04-11,146.7796,147.0472,146.7006,146.8518,519621
2027-04-12,147.2135,147.0797,146.8558,146.9377,736892
2027-04-13,147.2824,147.3993,146.8138,147.2143,792118
2027-04-14,146.6039,146.7466,146.5963,146.6265,878449
2027-04-15,146.1093,146.1955,145.4879,146.179,770221
2027-04-16,146.4868,146.7483,146.2248,146.4776,784063
2027-04-17,145.8818,146.1034,145.9259,146.0034,437963
2027-04-18,146.4133,146.345,145.8315,146.2351,279653
2027-04-19,145.5946,145.7421,145.0666,145.5515,130043
2027-04-20,145.9668,146.0166,145.4367,145.9756,469525
2027-04-21,145.4639,145.4565,145.2002,145.3593,401171
2027-04-22,145.5633,145.7861,145.4689,145.6355,857370
2027-04-23,145.8327,146.435,145.5764,145.9483,710675
2027-04-24,145.5869,145.6339,145.5885,145.5999,885873
2027-04-25,145.9037,145.9304,145.3999,145.8909,100994
2027-04-26,146.0742,146.1143,145.1672,146.0211,659545
2027-04-27,145.6041,145.8034,145.4313,145.7517,299269
2027-04-28,145.2018,145.723,145.0624,145.2474,344739
2027-04-29,143.9578,144.3731,144.0728,144.2661,810002
2027-04-30,144.3227,144.6352,144.4207,144.4409,327005
2027-05-01,143.7301,143.8066,143.6305,143.6585,770704
2027-05-02,143.8023,144.0178,143.4019,143.7062,496731
2027-05-03,143.4603,143.6349,143.4155,143.5745,448126
2027-05-04,143.8816,144.0577,143.6351,143.9141,646506
2027-05-05,143.7656,143.8099,143.3955,143.763,948109
2027-05-06,143.7061,143.8046,143.4202,143.5983,884442
2027-05-07,144.1172,144.4374,143.9419,143.9642,191466
2027-05-08,144.1471,144.3998,143.96,144.1318,852540
2027-05-09,144.2638,144.7659,144.1928,144.2899,858674
2027-05-10,144.3801,145.2626,144.316,144.5245,451888
2027-05-11,143.7675,143.7988,143.6065,143.7567,744611
2027-05-12,144.3426,144.4868,143.7349,144.1351,884299
2027-05-13,144.5703,144.4693,144.2723,144.4413,389539
2027-05-14,143.9505,144.0545,143.8532,143.933,629803
2027-05-15,143.8413,143.8498,143.7123,143.8109,107920
2027-05-16,143.7224,143.8972,143.6035,143.7913,216614
2027-05-17,143.6883,143.7333,143.5871,143.724,301684
2027-05-18,143.9057,144.096,143.8824,143.891,163968
2027-05-19,144.6217,144.9393,143.8892,144.6067,968580
2027-05-20,145.2486,145.5745,144.762,145.1475,505318
2027-05-21,144.5876,144.5314,144.3155,144.4914,521941
2027-05-22,144.8545,145.2184,144.5123,144.8025,729177
2027-05-23,145.367,145.6241,145.4242,145.4669,344286
2027-05-24,145.5642,145.7155,145.433,145.6603,328494
2027-05-25,146.117,146.3575,146.1549,146.2058,876100
2027-05-26,147.2355,147.5144,146.7997,147.212,548055
2027-05-27,147.5212,147.9546,147.4216,147.7238,557288
2027-05-28,147.8478,148.0017,147.4457,147.8485,129792
2027-05-29,148.5119,148.6527,148.0197,148.371,747013
2027-05-30,148.5101,148.6299,148.0804,148.4435,872687
2027-05-31,148.4203,148.8554,148.2662,148.4554,976318
2027-06-01,148.2099,149.2649,148.2668,148.2797,265134
2027-06-02,149.142,149.2964,148.8794,149.0614,186145
2027-06-03,148.6828,148.7323,148.0856,148.6522,740524
2027-06-04,149.3937,149.6791,149.1151,149.4184,837796
2027-06-05,149.6094,149.7056,149.4559,149.6683,316480
2027-06-06,148.9763,149.2288,148.7245,148.9687,345279
2027-06-07,149.1222,149.2003,149.0893,149.1525,278356
2027-06-08,148.1809,148.1299,147.8574,148.1025,852233
2027-06-09,148.5393,148.4493,148.1316,148.4152,995983
2027-06-10,148.7211,149.2921,148.8114,148.8578,163724
2027-06-11,148.4391,149.1431,148.345,148.5617,514207
2027-06-12,148.7582,148.9059,148.4911,148.6234,835764
2027-06-13,149.6171,150.0085,149.4544,149.6005,365153
2027-06-14,149.2345,149.4115,149.1455,149.3476,304771
2027-06-15,148.9165,149.1066,148.5586,148.8182,609884
2027-06-16,149.5932,149.5745,149.1504,149.559,466005
2027-06-17,150.7606,150.7466,150.3873,150.5403,370560
2027-06-18,150.5186,150.8408,149.9726,150.5422,659306
2027-06-19,151.1588,151.2923,150.8238,151.0479,606920
2027-06-20,151.5737,151.8103,151.6549,151.7186,946678
2027-06-21,151.487,151.3623,151.2181,151.3474,307781
2027-06-22,151.1992,151.2271,150.662,151.1047,296256
2027-06-23,151.8806,152.2475,151.2999,151.7202,910727
2027-06-24,152.6737,152.7339,152.2044,152.5627,310403
2027-06-25,152.8342,153.2813,152.6118,152.8441,989888
2027-06-26,152.2871,153.0163,152.3688,152.4042,535228
2027-06-27,153.3375,153.5191,153.3409,153.3977,814078
2027-06-28,152.9561,153.1877,153.0512,153.1323,819928
2027-06-29,152.8726,153.1956,152.7733,152.9647,479869
2027-06-30,153.1784,153.3248,152.7473,153.1359,125927
2027-07-01,153.9082,154.5952,153.9092,153.9129,925788
2027-07-02,154.3176,154.622,153.9592,154.3399,349689
2027-07-03,154.468,155.0121,154.4322,154.5474,359542
2027-07-04,154.6018,155.2303,154.7405,154.779,936977
2027-07-05,154.819,155.1587,154.5314,154.8008,116310
2027-07-06,155.1177,155.1642,154.8984,155.0798,746835
2027-07-07,153.7159,153.9071,153.6537,153.815,165906
2027-07-08,153.6134,153.6712,153.6597,153.6667,328266
2027-07-09,153.9416,154.3792,153.5254,153.7874,249115
2027-07-10,153.3278,153.4508,152.8013,153.2119,600633
2027-07-11,153.2566,153.4489,153.2535,153.4051,939027
2027-07-12,153.2944,153.4313,153.1636,153.3028,828553
2027-07-13,154.3261,154.6105,154.0832,154.1806,674716
2027-07-14,154.9454,155.6246,154.3666,154.9671,554502
2027-07-15,154.7073,155.0886,154.6752,154.7342,819105
2027-07-16,154.768,154.7248,154.4323,154.6588,471126
2027-07-17,154.7205,155.144,154.4061,154.6218,765617
2027-07-18,154.4895,154.5157,154.0419,154.3959,485242
2027-07-19,154.4673,154.6201,153.9398,154.4935,456863
2027-07-20,154.1806,154.3617,153.868,154.1143,977745
2027-07-21,153.6985,153.7251,153.2239,153.549,280432
2027-07-22,153.8554,153.9411,153.3611,153.8604,454092
2027-07-23,154.1348,154.5232,153.8673,154.1751,770222
2027-07-24,153.896,154.1815,153.4671,153.773,147338
2027-07-25,154.4252,154.3967,153.9889,154.2207,791334
2027-07-26,154.1164,153.9279,153.3126,153.9049,129904
2027-07-27,153.994,154.0865,153.5335,154.0314,821106
2027-07-28,154.4142,154.6274,154.0647,154.4416,996551
2027-07-29,154.3219,154.4291,154.2869,154.4248,444336
2027-07-30,154.664,154.7092,154.5801,154.6522,123711
2027-07-31,154.2866,154.467,154.1258,154.394,401199
2027-08-01,154.2431,154.3303,153.9481,154.2957,863582
2027-08-02,154.2629,154.5822,153.7398,154.1928,660635
2027-08-03,153.8585,154.0133,153.7406,153.8195,209277
2027-08-04,153.5501,153.9415,153.5556,153.7311,893933
2027-08-05,153.1138,153.1737,152.9157,152.9568,665749
2027-08-06,152.6025,152.7574,152.6244,152.7112,254043
2027-08-07,152.4727,152.6645,152.2889,152.5688,955793
2027-08-08,152.3168,152.7663,152.1418,152.4407,349704
2027-08-09,152.2538,152.7006,152.2405,152.32,437745
2027-08-10,152.1994,153.124,152.0803,152.2891,880467
2027-08-11,152.4416,152.5549,152.0654,152.5288,725656
2027-08-12,152.7196,153.3083,152.3817,152.9661,496367
2027-08-13,152.6542,153.0503,152.6202,152.6412,326864
2027-08-14,152.0628,152.1595,151.698,152.0396,108143
2027-08-15,151.743,151.7228,150.7175,151.5186,113465
2027-08-16,151.3236,151.3856,150.8093,151.275,556882
2027-08-17,151.0493,151.3828,150.8812,151.099,642021
2027-08-18,150.5939,150.7734,150.6417,150.714,342418
2027-08-19,150.0563,150.6762,149.9336,150.0659,755174
2027-08-20,149.8828,150.1308,149.7918,149.8379,370344
2027-08-21,149.8783,150.2212,149.8697,149.9286,824395
2027-08-22,150.2322,150.3608,149.7498,150.2261,415583
2027-08-23,150.1371,150.4718,149.8321,149.9474,535289
2027-08-24,149.7025,150.2457,149.4148,149.7409,656033
2027-08-25,149.0889,149.3802,148.7335,149.2775,799811
2027-08-26,149.3492,150.0128,149.1038,149.2618,639573
2027-08-27,148.869,148.845,148.2609,148.8376,160820
2027-08-28,148.9533,149.413,148.8651,149.1242,530571
2027-08-29,148.274,148.4213,147.8342,148.2312,894306
2027-08-30,147.9516,148.7284,147.8578,148.0514,318376
2027-08-31,148.2461,148.6841,147.9068,148.202,647595
2027-09-01,148.4846,148.7723,148.2917,148.2939,483943
2027-09-02,149.6227,149.9451,149.6177,149.6404,877458
2027-09-03,149.9236,149.8837,149.33,149.8153,631449
2027-09-04,149.1904,149.342,149.0694,149.3133,706884
2027-09-05,149.1136,149.5537,148.604,149.2656,168308
2027-09-06,148.5792,148.904,148.3059,148.3774,704068
2027-09-07,148.3679,148.4002,148.2845,148.3371,396295
2027-09-08,147.9843,148.0169,147.3767,147.9206,601954
2027-09-09,148.4935,148.4948,148.2594,148.3783,821394
2027-09-10,148.0507,148.1703,148.0761,148.1035,336087
2027-09-11,148.1277,148.474,147.7479,148.0451,929032
2027-09-12,147.7947,147.8183,147.6071,147.7274,222068
2027-09-13,148.4673,148.6479,148.3728,148.5968,593374
2027-09-14,148.5875,148.6542,147.76,148.4362,554809
2027-09-15,149.4831,149.5187,149.0715,149.3525,920269
2027-09-16,149.6312,149.9439,149.4757,149.7595,513876
2027-09-17,150.0206,150.0295,149.953,150.0006,273627
2027-09-18,150.1618,150.3492,150.0018,150.1849,275859
2027-09-19,150.5237,150.7203,149.7344,150.3818,874369
2027-09-20,149.2769,149.7971,149.1007,149.418,881343
2027-09-21,149.6388,149.708,148.8584,149.2785,370682
2027-09-22,149.6837,149.918,149.6352,149.7011,729181
2027-09-23,149.7505,149.7348,149.4346,149.6767,641500
2027-09-24,149.1128,149.1668,148.7503,148.9741,876067
2027-09-25,148.9283,149.1116,148.2824,148.9479,291617
2027-09-26,149.7884,149.9444,149.7965,149.7999,118070
2027-09-27,150.3731,150.4724,150.3447,150.4234,507350
2027-09-28,150.3038,150.8328,150.0525,150.3924,598984
2027-09-29,150.8953,151.0059,150.7302,150.8681,470115
2027-09-30,150.6713,151.0149,150.1699,150.6848,863300
2027-10-01,149.782,150.1147,149.031,149.8329,626986
2027-10-02,149.3256,149.572,149.2103,149.3707,941635
2027-10-03,150.2097,150.2005,149.7784,150.1521,647299
2027-10-04,149.9354,150.4268,149.9936,150.0151,654766
2027-10-05,149.8687,150.0424,149.7958,149.8934,464354
2027-10-06,149.8334,150.0674,149.5618,149.7435,747736
2027-10-07,150.7203,151.0001,150.4887,150.6956,662877
2027-10-08,151.4036,151.6884,151.0177,151.5086,276086
2027-10-09,152.6156,152.7363,151.8196,152.618,210400
2027-10-10,152.5821,152.6459,152.3165,152.5384,754336
2027-10-11,152.7852,152.9392,152.14,152.6862,843042
2027-10-12,151.8524,152.2781,151.7602,151.9279,177832
2027-10-13,152.6105,152.7509,152.1832,152.6664,678044
2027-10-14,152.013,152.1371,151.8384,152.0825,415935
2027-10-15,152.1263,152.8381,151.709,152.1909,856300
2027-10-16,151.6827,151.6532,151.5746,151.6422,339607
2027-10-17,151.4073,151.8921,151.1649,151.3478,143820
2027-10-18,151.0343,151.2803,150.8945,150.9292,661246
2027-10-19,150.6161,151.0972,150.5261,150.6252,404404
2027-10-20,150.2151,150.6917,150.1567,150.3557,515254
2027-10-21,150.1485,150.4383,149.7906,150.0815,137836
2027-10-22,150.5141,151.025,150.1838,150.4982,479801
2027-10-23,149.9518,150.1804,149.7926,149.9458,676472
2027-10-24,149.9277,150.1942,149.9823,150.056,183399
2027-10-25,150.6454,151.0157,150.4267,150.665,481287
2027-10-26,150.2891,150.9519,149.8195,150.4084,809661
2027-10-27,150.0977,150.265,149.9863,150.0495,226834
2027-10-28,149.8912,150.0011,149.9185,149.9342,839223
2027-10-29,150.4721,150.5272,150.4601,150.5241,452329
2027-10-30,150.4674,151.0411,150.5948,150.6211,252530
2027-10-31,150.4582,150.8475,150.226,150.3555,939487
2027-11-01,150.5716,150.7485,150.4251,150.5975,429122
2027-11-02,150.055,150.2064,149.7075,150.0463,857653
2027-11-03,150.3134,150.8234,150.2449,150.387,137670
2027-11-04,150.4262,150.6484,150.5461,150.5913,701910
2027-11-05,150.3842,150.5248,150.2281,150.4374,718213
2027-11-06,149.9809,150.1162,149.7735,150.0181,486310
2027-11-07,149.604,149.6211,149.5128,149.5748,541789
2027-11-08,149.8067,149.9905,149.6155,149.8422,526534
2027-11-09,150.3848,150.7958,150.4397,150.4567,766003
2027-11-10,149.9877,150.1972,149.9493,150.138,226391
2027-11-11,150.372,150.4013,150.2017,150.3672,454143
2027-11-12,149.244,149.3932,149.1776,149.3237,229729
2027-11-13,149.1634,149.0531,149.0036,149.0314,503598
2027-11-14,149.0309,149.3978,148.7081,149.0158,840041
2027-11-15,148.6172,148.9563,148.1897,148.561,391022
2027-11-16,148.0679,148.757,147.8715,148.0927,176321
2027-11-17,147.779,148.0041,147.5826,147.7589,474642
2027-11-18,147.8159,148.1532,147.5875,147.905,711588
2027-11-19,147.6935,148.0644,147.6481,147.8113,870871
2027-11-20,146.6937,146.7842,146.1061,146.6922,690930
2027-11-21,145.6889,146.2718,145.5473,145.6318,804308
2027-11-22,145.1338,145.6364,144.6905,145.3284,378253
2027-11-23,145.5073,145.6084,145.5212,145.5572,773963
2027-11-24,144.3677,144.2241,144.1058,144.1835,341337
2027-11-25,143.9815,144.0004,143.9114,143.9336,194249
2027-11-26,143.8243,143.7812,143.6428,143.6705,667011
2027-11-27,144.3013,144.3682,144.1326,144.3647,843697
2027-11-28,144.1264,144.2084,143.8275,144.1721,163237
2027-11-29,144.4603,144.5554,144.2132,144.3636,317587
2027-11-30,144.4966,144.7289,144.1178,144.4343,767779
2027-12-01,143.3595,143.4982,142.6355,143.369,975972
2027-12-02,143.6268,144.1523,143.623,143.7531,954925
2027-12-03,143.9765,144.0921,143.755,143.8608,336462
2027-12-04,144.3659,144.2195,143.8836,144.1149,966912
2027-12-05,145.9209,146.3762,145.7403,146.078,551636
2027-12-06,145.1763,145.0487,144.7915,145.036,737716
2027-12-07,145.8515,145.9542,145.6353,145.8983,961580
2027-12-08,145.7213,146.1292,145.484,145.7546,597857
2027-12-09,145.9252,146.1339,145.6125,145.8983,721966
2027-12-10,145.755,146.0711,145.7606,145.8755,916110
2027-12-11,145.6597,145.6934,145.4359,145.6634,637772
2027-12-12,145.2174,145.8225,145.1137,145.3785,601952
2027-12-13,145.5908,145.6959,144.9799,145.5432,603801
2027-12-14,145.008,145.2731,144.5222,144.7847,302157
2027-12-15,145.096,145.6908,144.9536,145.1599,438306
2027-12-16,144.935,144.9711,144.3185,144.9518,648496
2027-12-17,144.3749,144.7506,144.258,144.3868,572040
2027-12-18,144.2605,144.3564,143.479,144.1618,205939
2027-12-19,144.8309,144.8031,144.5414,144.7904,114099
2027-12-20,144.6147,144.5723,144.1048,144.5227,986531
2027-12-21,144.6513,144.914,144.6377,144.7019,181422
2027-12-22,144.3798,144.8589,144.0773,144.3365,505304
2027-12-23,144.3786,145.5682,143.9878,144.7154,476236
2027-12-24,145.1249,145.1417,144.8648,145.0582,234139
2027-12-25,145.8607,146.0884,145.6307,145.9825,930679
2027-12-26,145.8619,145.9239,145.775,145.8947,420787
2027-12-27,146.3035,146.3069,146.2105,146.229,325387
2027-12-28,146.1244,146.5277,146.2262,146.2781,899822
2027-12-29,147.0349,147.2515,146.8566,146.926,574641
2027-12-30,146.5541,146.9073,146.2138,146.5666,345040
2027-12-31,147.0844,147.0607,146.7328,146.9391,998967
2028-01-01,146.7514,146.9976,146.7168,146.8417,641904
2028-01-02,146.6284,147.5831,146.7756,146.8096,602794
2028-01-03,146.8526,146.989,146.6885,146.8555,553777
2028-01-04,147.0403,146.9931,146.7209,146.9816,619202
2028-01-05,146.9906,147.3275,146.6956,146.9235,191702
2028-01-06,146.9173,147.1428,146.9197,147.0309,713726
2028-01-07,147.6575,148.2635,147.6582,147.8199,231611
2028-01-08,148.2814,148.9816,148.1608,148.3127,532983
2028-01-09,148.7989,148.9631,148.6113,148.7472,591171
2028-01-10,148.566,148.707,148.5005,148.5195,853772
2028-01-11,148.2321,148.3578,147.7823,148.0748,404800
2028-01-12,148.5152,148.5552,148.3714,148.5525,907410
2028-01-13,148.806,149.3306,148.6388,148.9905,930429
2028-01-14,149.8465,150.1243,149.6833,149.7269,430099
2028-01-15,149.4444,149.7144,149.0158,149.4249,887620
2028-01-16,149.3383,149.5264,149.2269,149.3101,925740
2028-01-17,148.5671,149.0958,148.4062,148.4903,556975
2028-01-18,148.4205,148.6909,147.555,148.2941,312591
2028-01-19,148.7901,148.8204,148.6332,148.7924,795722
2028-01-20,148.6768,148.6768,148.5043,148.5592,828136
2028-01-21,148.9346,149.1389,148.5248,148.8794,681681
2028-01-22,148.7186,149.1667,148.7195,148.7841,275628
2028-01-23,148.9228,149.3019,148.7255,148.9462,640742
2028-01-24,148.434,148.622,148.0153,148.3723,847426
2028-01-25,148.344,148.6611,148.3754,148.4149,141451
2028-01-26,147.008,147.2116,146.9191,146.9194,280697
2028-01-27,146.8417,147.4209,146.3538,146.8259,603793
2028-01-28,146.0488,146.0801,145.6388,146.0107,705986
2028-01-29,146.7577,146.8098,146.57,146.6137,898743
2028-01-30,147.038,147.4605,146.7007,147.0024,262784
2028-01-31,147.2429,147.871,147.0138,147.2357,403572
2028-02-01,147.988,148.3636,147.3423,147.9962,445524
2028-02-02,147.5083,147.8292,147.393,147.5218,317301
2028-02-03,148.4267,148.6939,148.1229,148.3954,621510
2028-02-04,148.9979,149.0472,148.7302,148.8615,623179
2028-02-05,148.6821,148.9799,148.5279,148.7433,947276
2028-02-06,149.2423,149.6193,149.1862,149.3111,314431
2028-02-07,148.8864,149.1393,148.1549,148.7579,395940
2028-02-08,148.289,148.6728,148.131,148.3457,682475
2028-02-09,148.063,148.3549,148.0045,148.0414,879111
2028-02-10,147.7177,148.0583,147.6952,147.7769,376869
2028-02-11,147.0807,147.7282,147.168,147.2486,514726
2028-02-12,147.88,148.2972,147.8559,147.8601,100722
2028-02-13,147.8422,147.9181,147.5347,147.7307,545768
2028-02-14,147.9008,148.0507,147.8913,147.907,326579
2028-02-15,147.4736,147.8779,147.2133,147.6218,283535
2028-02-16,146.7224,146.7906,146.5388,146.7115,512474
2028-02-17,146.7709,146.9188,146.6969,146.8465,487027
2028-02-18,145.6284,145.9465,145.8287,145.8904,666985
2028-02-19,145.848,146.1058,145.5335,145.8561,777993
2028-02-20,145.2237,145.2404,145.1628,145.1719,816839
2028-02-21,146.2833,146.235,145.8321,146.1656,274656
2028-02-22,146.7969,146.9652,146.1991,146.6212,368834
2028-02-23,146.7392,146.9113,146.4994,146.6741,467147
2028-02-24,147.3993,147.5418,147.0816,147.306,469926
2028-02-25,146.7544,147.2276,146.8436,146.8828,868661
2028-02-26,147.3167,147.312,146.7829,147.1545,943030
2028-02-27,147.3812,147.518,146.8052,147.2545,616672
2028-02-28,147.3498,147.7709,147.2689,147.3865,122871
2028-02-29,148.0908,148.0442,147.9197,148.0226,256435
2028-03-01,148.447,148.6602,148.1293,148.3889,453823
2028-03-02,148.6803,148.7704,148.2714,148.5332,779390
2028-03-03,147.6907,147.9502,147.5928,147.7058,265728
2028-03-04,147.1512,147.7966,147.0125,147.2258,774276
2028-03-05,147.1154,147.4129,146.9828,147.1644,477504
2028-03-06,147.3008,147.649,147.1636,147.2111,706472
2028-03-07,146.454,146.7848,146.379,146.646,232137
2028-03-08,147.5521,147.9884,147.638,147.8518,254590
2028-03-09,148.6995,148.6827,148.4792,148.61,605030
2028-03-10,148.9386,149.088,148.6294,148.9111,373790
2028-03-11,148.949,149.3372,148.8011,148.9471,706414
2028-03-12,148.7105,149.5325,148.6777,148.841,980749
2028-03-13,148.1941,148.7361,147.8905,148.3651,941347
2028-03-14,148.3403,148.5671,148.0261,148.4038,644173
2028-03-15,148.5688,148.5561,148.426,148.5327,236934
2028-03-16,147.8532,148.07,147.6626,147.9118,761575
2028-03-17,148.1689,148.5417,148.0503,148.0789,600119
2028-03-18,147.9058,148.3705,147.6298,148.0013,293351
2028-03-19,146.9954,147.0509,146.3877,147.0474,503067
2028-03-20,146.6875,146.7754,146.5142,146.6172,790884
2028-03-21,146.3727,146.8937,146.3403,146.4104,698294
2028-03-22,147.3215,147.6302,147.0611,147.3542,975626
2028-03-23,147.5681,147.6769,147.3799,147.6325,331265
2028-03-24,146.8818,147.2307,146.2091,146.9647,124206
2028-03-25,147.2432,147.4524,147.2069,147.2078,534226
2028-03-26,146.4825,146.5391,146.3157,146.4341,449306
2028-03-27,146.9982,147.1703,146.8564,146.9754,509137
2028-03-28,146.6783,146.8427,146.6818,146.7399,219214
2028-03-29,146.6729,147.0166,146.6675,146.6931,818674
2028-03-30,147.5156,147.6553,147.097,147.356,882104
2028-03-31,146.5703,147.088,146.492,146.7124,782534
2028-04-01,146.2024,146.5917,145.5173,146.0138,665571
2028-04-02,145.732,145.9194,145.4677,145.722,349773
2028-04-03,146.2232,146.6345,145.8221,146.2412,220647
2028-04-04,145.5769,146.0042,145.4755,145.4815,865916
2028-04-05,143.8587,144.388,144.0569,144.0655,831510
2028-04-06,143.9779,143.9423,143.4886,143.8399,462252
2028-04-07,144.3015,144.1919,143.747,144.1158,238917
2028-04-08,144.8247,144.7636,144.5545,144.7159,161987
2028-04-09,144.2741,144.7882,143.84,144.4843,969796
2028-04-10,144.355,144.3324,143.8661,144.2786,639561
2028-04-11,145.0201,145.5588,144.7804,144.8555,178199
2028-04-12,144.0749,143.9608,143.7816,143.9207,241420
2028-04-13,143.5856,144.0449,143.3297,143.7264,494994
2028-04-14,143.9233,144.0632,143.4525,143.8216,266378
2028-04-15,144.2258,144.0572,143.922,144.0462,734078
2028-04-16,143.7943,143.9674,143.4591,143.7913,916146
2028-04-17,143.6633,143.9081,143.7773,143.8085,438468
2028-04-18,142.6472,142.7174,141.9515,142.5644,760696
2028-04-19,142.3406,142.407,142.131,142.2353,279812
2028-04-20,142.4481,142.5119,142.1736,142.462,879968
2028-04-21,141.8518,142.3417,141.8563,141.9709,880520
2028-04-22,142.0985,142.6213,141.6326,142.0004,355526
2028-04-23,142.1469,142.4801,141.7078,142.2238,564872
2028-04-24,142.0923,142.6113,141.6314,142.0525,531513
2028-04-25,142.2936,142.3266,142.0885,142.1378,585929
2028-04-26,141.4905,141.867,141.3872,141.6564,646303
2028-04-27,141.6439,141.9546,141.4253,141.5531,435037
2028-04-28,141.8375,142.1271,141.7695,141.8582,974292
2028-04-29,141.9186,142.0824,141.8216,141.9367,993890
2028-04-30,141.6948,142.1648,141.3315,141.6434,986065
2028-05-01,141.6784,142.048,141.4446,141.7555,770568
2028-05-02,141.9953,142.5152,141.8095,142.1128,726794
2028-05-03,140.9094,141.5462,140.9025,141.0879,433468
2028-05-04,141.7906,142.0264,141.5151,141.6674,343073
2028-05-05,141.4621,141.6289,141.1732,141.4993,715953
2028-05-06,141.769,141.7257,141.6771,141.712,280283
2028-05-07,142.2621,142.4422,141.9928,142.3106,843795
2028-05-08,141.5086,141.7094,141.3177,141.6248,824109
2028-05-09,141.3353,141.744,140.9329,141.2701,165653
2028-05-10,141.1586,141.1974,140.9615,141.1258,401735
2028-05-11,140.7102,141.384,140.7097,140.7339,844639
2028-05-12,141.6316,141.8708,141.4332,141.6014,952253
2028-05-13,141.077,141.1789,141.1422,141.173,195772
2028-05-14,141.0013,141.0071,140.5712,140.8952,814396
2028-05-15,141.1267,141.323,140.6397,140.9974,576141
2028-05-16,140.4723,140.4423,140.2727,140.3964,762105
2028-05-17,140.1613,140.3237,139.973,140.1985,433369
2028-05-18,140.3632,140.5145,140.3457,140.3572,662165
2028-05-19,140.3477,140.8419,139.9854,140.1908,775955
2028-05-20,140.2722,140.2835,139.6137,140.1441,926407
2028-05-21,140.0788,140.2245,139.5629,139.8794,537512
2028-05-22,139.0442,139.142,138.6309,139.1222,829208
2028-05-23,139.196,139.7864,139.209,139.283,143629
2028-05-24,140.1739,140.88,140.0968,140.1605,860171
2028-05-25,140.2104,140.329,140.0849,140.1697,966508
2028-05-26,140.2681,140.5801,140.2668,140.2823,389253
2028-05-27,140.5897,140.7933,140.4997,140.6287,874814
2028-05-28,140.1207,140.0786,139.8359,139.994,246253
2028-05-29,140.8362,140.9822,140.815,140.8453,325374
2028-05-30,140.8249,141.156,140.595,140.9464,775214
2028-05-31,141.6524,141.9004,141.6862,141.7624,200897
2028-06-01,141.4205,141.3979,140.6582,141.3958,262545
2028-06-02,142.6051,142.4957,142.1807,142.3049,302557
2028-06-03,142.5949,142.8128,142.2696,142.6924,991209
2028-06-04,142.9375,143.5255,142.9401,142.969,606516
2028-06-05,143.3265,143.392,142.7276,143.086,719110
2028-06-06,142.9133,143.1221,142.9609,142.9617,194517
2028-06-07,143.6075,143.8709,143.3885,143.562,334712
2028-06-08,143.8198,143.7435,143.1813,143.6322,309572
2028-06-09,142.5535,142.8011,142.1862,142.6486,481095
2028-06-10,142.0591,142.3144,141.7974,142.09,856243
2028-06-11,141.9487,142.0347,141.9578,141.9971,477030
